Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Sales Manager,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,random,Returned
8550,CA-2016-126186,11/09/2016,12/09/2016,First Class,GB-14530,George Bell,Corporate,United States,Aurora,Colorado,80013,West,Anna Andreadi,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,24.64,4,0.2,4.004,39,0
8551,CA-2016-121132,17/07/2016,24/07/2016,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-LA-10002368,Office Supplies,Labels,Avery 479,6.264,3,0.2,2.0358,32,0
8552,CA-2016-121132,17/07/2016,24/07/2016,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,14.432,4,0.2,3.4276,46,0
8553,CA-2015-140473,30/05/2015,03/06/2015,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Chicago,Illinois,60623,Central,Kelly Williams,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,719.976,3,0.2,134.9955,9,0
8554,US-2018-102904,13/11/2018,20/11/2018,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Decatur,Alabama,35601,South,Cassandra Brandow,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,239.92,8,0,23.992,30,0
8555,CA-2017-102092,09/12/2017,11/12/2017,First Class,PM-18940,Paul MacIntyre,Consumer,United States,Springfield,Virginia,22153,South,Cassandra Brandow,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,7,0,158.529,30,0
8556,CA-2016-117884,22/03/2016,22/03/2016,Same Day,DC-13285,Debra Catini,Consumer,United States,Plantation,Florida,33317,South,Cassandra Brandow,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,447.944,7,0.2,89.5888,7,0
8557,CA-2016-117884,22/03/2016,22/03/2016,Same Day,DC-13285,Debra Catini,Consumer,United States,Plantation,Florida,33317,South,Cassandra Brandow,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",150.408,9,0.2,-33.8418,13,0
8558,CA-2017-132829,23/12/2017,26/12/2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central,Kelly Williams,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576,3,0.2,39.6879,4,0
8559,CA-2017-132829,23/12/2017,26/12/2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",45.36,9,0.2,14.742,10,0
8560,CA-2017-132829,23/12/2017,26/12/2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central,Kelly Williams,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88,3,0.2,35.985,21,0
8561,CA-2017-132829,23/12/2017,26/12/2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central,Kelly Williams,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,131.88,3,0.2,14.8365,43,0
8562,CA-2017-132829,23/12/2017,26/12/2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central,Kelly Williams,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,2,0.6,-0.7566,48,0
8563,CA-2017-123540,02/04/2017,06/04/2017,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Kelly Williams,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,5,0,378.274,48,0
8564,US-2018-108315,30/04/2018,04/05/2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Sanford,Florida,32771,South,Cassandra Brandow,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",4.842,3,0.7,-3.5508,35,0
8565,US-2018-108315,30/04/2018,04/05/2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Sanford,Florida,32771,South,Cassandra Brandow,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,220.704,6,0.2,-8.2764,45,0
8566,CA-2017-134110,17/11/2017,18/11/2017,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,75056,Central,Kelly Williams,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,67.176,3,0.2,6.7176,42,0
8567,CA-2017-134110,17/11/2017,18/11/2017,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,75056,Central,Kelly Williams,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232,4,0.2,5.5216,48,0
8568,US-2017-136581,10/11/2017,12/11/2017,First Class,SV-20365,Seth Vernon,Consumer,United States,Troy,Ohio,45373,East,Chuck Magee,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,31.104,6,0.2,10.8864,2,0
8569,CA-2017-162390,06/12/2017,12/12/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550,East,Chuck Magee,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.744,7,0.2,314.8418,6,0
8570,CA-2017-162390,06/12/2017,12/12/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550,East,Chuck Magee,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,222.352,13,0.2,77.8232,44,0
8571,CA-2017-162390,06/12/2017,12/12/2017,Standard Class,DP-13105,Dave Poirier,Corporate,Mexico,,,,,#N/A,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2,0.2,89.997,4,0
8572,CA-2017-162222,03/04/2017,03/04/2017,Same Day,SR-20740,Steven Roelle,Home Office,United States,Dallas,Texas,75081,Central,Kelly Williams,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,10.272,3,0.2,3.21,20,0
8573,CA-2015-121629,28/11/2015,02/12/2015,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,998.85,5,0.4,-199.77,48,0
8574,CA-2016-164623,20/10/2016,22/10/2016,First Class,MS-17770,Maxwell Schwartz,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,24.56,2,0,11.5432,5,0
8575,CA-2015-159849,19/09/2015,19/09/2015,Same Day,JK-15640,Jim Kriz,Home Office,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,5.67,3,0,0.1134,37,0
8576,CA-2018-101273,27/08/2018,30/08/2018,Second Class,ST-20530,Shui Tom,Consumer,United States,Port Saint Lucie,Florida,34952,South,Cassandra Brandow,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,14.336,4,0.2,0.896,4,1
8577,CA-2018-106747,03/07/2018,04/07/2018,First Class,TS-21505,Tony Sayre,Consumer,United States,Concord,New Hampshire,3301,East,Chuck Magee,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,102.3,1,0,26.598,38,0
8578,CA-2018-146164,22/12/2018,26/12/2018,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901,Central,Kelly Williams,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52,2,0,97.2032,20,0
8579,CA-2018-146164,22/12/2018,26/12/2018,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901,Central,Kelly Williams,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,31.16,2,0,7.79,48,0
8580,CA-2017-111605,,02/01/2018,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214,South,Cassandra Brandow,OFF-LA-10002368,Office Supplies,Labels,Avery 479,2.61,1,0,1.2006,24,0
8581,CA-2015-130673,20/05/2015,22/05/2015,Second Class,MC-17590,Matt Collister,Corporate,Mexico,,,,,#N/A,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,10.332,3,0.6,-5.9409,37,0
8582,CA-2015-130673,20/05/2015,22/05/2015,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,Central,Kelly Williams,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,10.368,2,0.2,3.6288,10,0
8583,CA-2015-130673,20/05/2015,22/05/2015,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,Central,Kelly Williams,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,20.784,2,0.2,-3.6372,44,0
8584,CA-2015-130673,20/05/2015,22/05/2015,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,Central,Kelly Williams,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,5,0.2,-13.392,36,0
8585,CA-2015-104808,04/02/2015,08/02/2015,Second Class,MH-17440,Mark Haberlin,Corporate,United States,Escondido,California,92025,West,Anna Andreadi,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2,0.2,6.0368,23,0
8586,US-2018-132927,09/12/2018,15/12/2018,Standard Class,RD-19720,Roger Demir,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088,7,0.7,-8.1312,42,0
8587,CA-2018-162015,11/07/2018,18/07/2018,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049,West,Anna Andreadi,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0,244.6155,38,1
8588,CA-2018-162015,11/07/2018,18/07/2018,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5,0,43.706,3,1
8589,CA-2016-138492,15/05/2016,22/05/2016,Standard Class,FC-14335,Fred Chung,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,51.968,2,0.2,-10.3936,30,0
8590,CA-2018-145338,29/01/2018,01/02/2018,First Class,BD-11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",4.768,2,0.2,0.4768,42,0
8591,CA-2018-126676,,01/10/2018,First Class,FH-14365,Fred Hopkins,Corporate,United States,Hempstead,New York,11550,East,Chuck Magee,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,7.98,3,0,3.9102,49,0
8592,CA-2018-101700,23/04/2018,26/04/2018,First Class,SO-20335,Sean O'Donnell,Consumer,United States,Greeley,Colorado,80634,West,Anna Andreadi,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,18.688,2,0.2,7.008,13,1
8593,CA-2018-101700,23/04/2018,26/04/2018,First Class,SO-20335,Sean O'Donnell,Consumer,United States,Greeley,Colorado,80634,West,Anna Andreadi,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",11.664,3,0.2,3.3534,28,1
8594,CA-2018-159667,09/11/2018,13/11/2018,Standard Class,PM-19135,Peter McVee,Home Office,United States,Jacksonville,Florida,32216,South,Cassandra Brandow,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,191.976,3,0.2,38.3952,33,0
8595,CA-2018-159667,09/11/2018,13/11/2018,Standard Class,PM-19135,Peter McVee,Home Office,United States,Jacksonville,Florida,32216,South,Cassandra Brandow,TEC-PH-10004094,Technology,Phones,Motorola L703CM,499.168,4,0.2,31.198,38,0
8596,CA-2015-111934,05/05/2015,07/05/2015,First Class,GD-14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,22204,South,Cassandra Brandow,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,11.88,2,0,5.346,48,0
8597,CA-2015-111934,05/05/2015,07/05/2015,First Class,GD-14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,22204,South,Cassandra Brandow,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,35.44,1,0,16.6568,50,0
8598,US-2017-117387,27/10/2017,31/10/2017,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,67.136,4,0.2,25.176,10,0
8599,CA-2015-141110,26/11/2015,01/12/2015,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,Anna Andreadi,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,4.32,3,0.2,1.512,48,0
8600,CA-2015-141110,26/11/2015,01/12/2015,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,Anna Andreadi,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0,7.0218,1,0
8601,CA-2015-141110,26/11/2015,01/12/2015,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,Anna Andreadi,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,40.54,2,0,11.3512,36,0
8602,CA-2015-141110,26/11/2015,01/12/2015,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,Anna Andreadi,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,1,0.2,2.5592,12,0
8603,US-2015-133949,31/12/2015,31/12/2015,Same Day,JL-15175,James Lanier,Home Office,United States,Reno,Nevada,89502,West,Anna Andreadi,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,475.944,7,0.2,59.493,45,0
8604,US-2017-116365,03/01/2017,08/01/2017,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,Kelly Williams,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08,2,0.2,-5.264,28,0
8605,US-2017-116365,03/01/2017,08/01/2017,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,Kelly Williams,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,0.2,-6.21,17,0
8606,US-2017-116365,03/01/2017,08/01/2017,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,Kelly Williams,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5,0.2,13.572,43,0
8607,CA-2018-162936,18/08/2018,22/08/2018,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,New Bedford,Massachusetts,2740,East,Chuck Magee,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",23.18,2,0,7.6494,5,0
8608,CA-2015-151946,04/06/2015,09/06/2015,,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",56.96,2,0,21.0752,15,0
8609,CA-2015-151946,04/06/2015,09/06/2015,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",15.56,4,0,4.0456,13,0
8610,CA-2015-151946,04/06/2015,09/06/2015,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568,2,0.2,-44.196,21,0
8611,CA-2015-151946,04/06/2015,09/06/2015,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,2,0,6.7008,32,0
8612,CA-2018-123624,13/11/2018,17/11/2018,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Oxnard,California,93030,West,Anna Andreadi,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,82.95,5,0,29.0325,46,0
8613,CA-2017-146437,28/01/2017,01/02/2017,Second Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-AR-10000588,Office Supplies,Art,Newell 345,39.68,2,0,10.3168,1,0
8614,CA-2017-138233,09/11/2017,14/11/2017,Standard Class,PF-19165,Philip Fox,Consumer,United States,Oakland,California,94601,West,Anna Andreadi,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,0,177.5889,6,0
8615,CA-2017-165918,10/09/2017,14/09/2017,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38,2,0,3.4686,13,0
8616,CA-2017-165918,10/09/2017,14/09/2017,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,14.256,3,0.2,4.455,18,0
8617,CA-2017-165918,,14/09/2017,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,81.98,2,0,40.1702,1,0
8618,CA-2017-165918,10/09/2017,14/09/2017,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.624,3,0.2,13.8684,20,0
8619,CA-2018-117513,03/03/2018,08/03/2018,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90004,West,Anna Andreadi,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,7,0.2,-14.9877,49,1
8620,CA-2018-132437,08/09/2018,13/09/2018,Second Class,EM-14095,Eudokia Martin,Corporate,United States,New York City,New York,10024,East,Chuck Magee,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,65.12,4,0,16.9312,37,0
8621,US-2018-119319,06/11/2018,09/11/2018,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Dallas,Texas,75217,Central,Kelly Williams,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56,5,0.6,-19.864,49,0
8622,CA-2018-104318,13/05/2018,18/05/2018,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Franklin,Tennessee,37064,South,Cassandra Brandow,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.768,2,0.2,2.3364,36,0
8623,US-2017-114230,27/11/2017,01/12/2017,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Phoenix,Arizona,85023,West,Anna Andreadi,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,39.808,4,0.2,3.9808,2,1
8624,CA-2016-136147,13/11/2016,18/11/2016,Standard Class,FM-14380,Fred McMath,Consumer,United States,Miami,Florida,33178,South,Cassandra Brandow,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,6,0.7,-100.92,18,0
8625,CA-2016-136147,13/11/2016,18/11/2016,Standard Class,FM-14380,Fred McMath,Consumer,United States,Miami,Florida,33178,South,Cassandra Brandow,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,111.96,5,0.2,-1.3995,42,0
8626,CA-2016-156118,08/12/2016,12/12/2016,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Colorado Springs,Colorado,80906,West,Anna Andreadi,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.696,3,0.2,5.1012,34,0
8627,CA-2016-164084,07/09/2016,12/09/2016,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011,East,Chuck Magee,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,70.26,3,0,18.9702,15,0
8628,CA-2016-164084,07/09/2016,12/09/2016,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011,East,Chuck Magee,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,90,5,0,16.2,14,0
8629,CA-2016-164084,07/09/2016,12/09/2016,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011,East,Chuck Magee,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",6.096,2,0.2,2.0574,37,0
8630,CA-2016-164084,07/09/2016,12/09/2016,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011,East,Chuck Magee,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,481.176,2,0.4,-120.294,29,0
